SMILES,Density,id
*/C=C/c1cc(OCCCCCCCCCCCCCC)c(*)cc1C(C)CC,0.933775164,4073
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CC[SH](*)(C)C#CC,1.042191965,4074
*O[Si](*)(C)CC[Si](C)(C)CCCN(C)C,0.955599384,4075
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(c1ccccc1)c1cc([2H])c(Cl)c(Br)c1Cl,1.355396827,4076
*/C=C/c1ccc(*)c(C(=O)O)c1Br,1.371172849,4077
*CC(*)c1ccc([Si](C)(C)CC(I)c2ccccc2)cc1,0.973000702,4078
*[Si](*)(CC[PH](C)(C)C)O[Si](C)(C)CCCN(C)C,0.955599384,4079
*N=P(*)(ON)O[Si](C)(C)C,1.00619315,4080
*/C=C/c1cc(CCCCC)c(*)cc1C(CC)CCCC,0.973509228,4081
*/C=C/c1cc(*)c(OCC(CCCC)CCCC)cc1OC,0.960011919,4082
*/C=C/c1cc(OCC(CCCC)CCCC)c(*)cc1OC,0.960011919,4083
*O[Si](C)(C)NCC(=O)OCCOS(=O)(=O)COC(*)=O,1.132926289,4084
*c1ccc(/C=N/c2ccc(Cc3ccc([Si](C)(C)C(=O)c4ccc(*)s4)o3)o2)s1,1.023399584,4085
*Cc1ccc(COc2ccc(N(*)c3ccc(OC)cc3)cc2)cc1,1.051579667,4086
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)c1cc(Br)ccc1Cl,1.305783919,4087
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)c1ccc(Br)c(Cl)c1,1.305783919,4088
*Oc1ccc(-c2ccc(C(*)=S)cc2Oc2ccc(N(c3ccccc3)c3ccc(OC)cc3)cc2)cc1,1.076590013,4089
*Oc1ccc(/C=C/c2ccc(OC(*)=O)c(Br)c2)cc1,1.37690427,4090
*OP(=O)(Oc1ccccc1)N(*)c1ccccc1Br,1.395468039,4091
*c1cc(Nc2ccc([Si](*)(C)c3ccc(Br)cc3)cc2)ccc1O,1.33989039,4092
*/C=N/c1ccc(/C=C/c2ccc(N(*)c3ccc(Br)cc3)cc2)cc1,1.334391083,4093
*/C=C/c1c(C)cc(*)c(OCCCCCCCC)c1[PH](=O)(=O)Oc1ccc(Br)cc1Br,1.1760668,4094
*OC(C)S(=O)(=O)CCCC(*)=O,1.060201077,4095
*Oc1cc(CCC(CO)CBr)c(*)c(OC)c1O,1.172180964,4096
*O[Si](C)(C)O[Si](C)(C)N[Si](*)(C)C,0.984225735,4097
*O[Si](C)(C)O[Si](C)(C)S(=O)(=O)Oc1ccc(CSS*)cc1,1.080742759,4098
*/C([2H])=C(\*)[Si](C)(C)CC,0.855267336,4099
*C([2H])=C(*)[Si](C)(C)CC,0.855267336,4100
*Cc1cc(-c2ccc(*)cc2)cc(Br)c1F,1.361437896,4101
*/C=C/C=C/C(C)=C(*)[Si](C)(C)C,0.852910366,4102
*/C=C(/*)CCCCCOc1ccc(-c2ccc(Br)cc2)cc1,1.1682398,4103
*CC(O)C(O)CN(*)c1c(C)cccc1Br,1.192559134,4104
*OP(N)(=O)CN(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)C,0.975773803,4105
*[Si](*)(C)c1cc(Br)ccc1N,1.33809683,4106
*/C=C/c1cc(OCC(CCCC)CCCC)c(*)cc1OCCOCCOCCCCCC,0.963643257,4107
*O[Si](C)(C)O[Si](C)(C)COc1ccc(/C=N/c2cccc(S(=O)(=O)Oc3ccc(*)nc3)c2)cc1,1.101311777,4108
*O[Si](C)(OC[Si](C)(C)S[Si](*)(C)C)c1ccccc1,1.013808992,4109
*c1ccc(C(=C(C)C)[Si](*)(C)C)nc1,0.878445865,4110
*SSc1ccc(N(*)C)cc1C,1.115485448,4111
*OS(=O)(=O)c1cc(*)cc(N(C)C)c1,1.143881867,4112
*/C=C/C(C)=C(/*)[Si](C)(C)C,0.852910366,4113
*N=[PH](*)(CCCC)c1cccc(Br)c1,1.220907656,4114
*Cc1cc(OCCCCCCCCCC)c(*)cc1CCCCCC(CC)CCCC,0.947258086,4115
*/C=C(/*)c1cc(OCc2ccc(OC)cc2)ccc1-c1ccc(/N=N/c2ccc(Br)cc2)cc1,1.35752357,4116
*N=P(*)(O[Si](C)(O)Cl)c1ccccc1,1.156913929,4117
*O[Si](Oc1ccc(I)cc1)[Si](*)(Cl)Oc1ccc(Br)cc1F,1.380130419,4118
*Oc1c(I)cc([Si](C)(C)c2cc(C)c(*)cc2C)c(Br)c1C,1.330199342,4119
*C(=O)NN(C)C(=O)c1ccc([Si](C)(C)[Si](C)(C)Oc2ccccc2S(*)(=O)=O)cc1,1.114892209,4120
*/N=[SH]/c1c(F)cc(*)cc1Br,1.385152808,4121
*O[Si](C)(C)COC(*)Cl,1.109679489,4122
*/C=C/c1cc(OCC(CC)CCCCCC)c(*)cc1-c1cc(OC)cc([Si](C)(C)C)c1,0.966603131,4123
*Oc1ccc(S[PH](=O)(c2ccc(S(=O)(=O)c3c(C)cc(*)cc3Br)cc2)c2ccccc2O)cc1,1.380342834,4124
*O[Si](*)(c1ccccc1)c1cccc(Br)c1F,1.350471981,4125
*O[Si](C)(C)c1c(C)cc(-c2cc(Br)c(*)cc2C)c(Cl)c1C,1.329988691,4126
*CS(=O)(=O)Nc1ccc(Oc2ccc(S(=O)(=O)O[Si](C)(C)[Si](C)(C)[Si](C)(C)O)c(OC(*)=O)c2)cc1,1.11339839,4127
*/C=C/c1ccc(/C=C/c2ccc(/C=C/c3ccc(C(*)=O)cc3)c(Br)c2)cc1C,1.362766635,4128
*/C=C/[Si](C)(C)CC[Si](C)(C)O*,0.904573386,4129
*O[Si](*)(Oc1ccc(Br)cc1)c1ccccc1,1.351158398,4130
*O[Si](*)(Oc1ccccc1)c1ccc(Br)cc1,1.351158398,4131
*/C=C/c1cc(OCBr)c(*)cc1O,1.383599834,4132
*NC(C#N)=C(*)N[Si](C)(C)C,0.878656985,4133
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)Oc1ccc(Br)cc1Cl,1.308246783,4134
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(O*)c1cc(Cl)ccc1Br,1.308246783,4135
*/C=C/c1cc(OCCCCC)c(*)cc1OCC(COCCOC)COCCOC,0.981073268,4136
*SSS(=O)(=O)c1ccc(SCc2cc(C)c(N(*)C)c(C)c2)cc1C,1.192807619,4137
*Nc1c(F)cc(*)cc1Br,1.385356183,4138
*Nc1cc(*)cc(Br)c1F,1.385356183,4139
*Nc1cc(F)cc(Br)c1*,1.385356183,4140
*/C=C/c1cc(OCCCCCC)c(OCC(O)COc2ccc(*)cc2)cc1OC,0.979418993,4141
*Oc1ccc([Si](C)(C)c2ccc(Oc3ccc(C#N)c(C(=O)Nc4ccc(*)cc4)c3)c(Br)c2)cc1C,1.334178708,4142
*Nc1ccccc1SCc1ccc(N(*)c2ccc(C)cc2)cc1,1.122249404,4143
*CC#C[Si](*)(C)O[Si](C)(C)C,0.911377226,4144
*O[Si](*)(C)C#C[Si](C)(C)CC,0.911377226,4145
*O[Si](*)(C)CC#C[Si](C)(C)C,0.911377226,4146
*O[Si](C)(C)C#CC[Si](*)(C)C,0.911377226,4147
*O[Si](C)(C)O[Si](C)(C)c1ccccc1C(=O)OC(=O)c1ccc(C(=O)NC(*)=O)cc1,1.115912203,4148
*Oc1c(C)cc(Cc2ccc(Nc3ccc(*)cc3)c(Br)c2)cc1F,1.366897658,4149
*/C=C/c1cc(OCCCCCCCC)c(*)cc1OCC(CO)CCCC,0.964670623,4150
*Oc1ccc(C(C=C)CCCN(*)c2cccc(I)c2)cc1,1.108689903,4151
*C(N)=C(C#N)[Si](*)(C)C[PH](C)=O,0.87006163,4152
*O[Si](*)(C)CCCN(C)[Si](C)(C)CC,0.958032092,4153
*/C=C/c1cc(OC)c(/C=C(\C)[Si](*)(C)C)cc1C,1.056177688,4154
*CP(=O)(CSS[Si](*)(C)C)OC,1.014942169,4155
*Oc1ccc(Cc2cc(F)c(Br)c(O*)c2)cc1CO,1.379784347,4156
*/C=C/c1ccc(*)c(C)c1Br,1.368284719,4157
*Oc1cccc(S(=O)(=O)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(*)=O)c1,1.084578503,4158
*C(=O)Nc1ccc(Sc2ccc([Si](*)(C)C)o2)s1,1.041334963,4159
*Cc1ccc(CCc2ccc(N(*)c3ccc(CSC)cc3)c(C)c2)cc1,1.131576108,4160
*[Si](*)(C)c1ccc(O)c(Br)c1,1.336634747,4161
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OC(=O)CS(*)(=O)=O,1.100020057,4162
*N=P(*)(CC[Si](C)(C)C)NCCCl,1.119460623,4163
*C(=O)Nc1ccc([Si](C)(C)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)c(Br)c2)cc1,1.329712218,4164
*/C=C/c1cc(OCCCCCCC(CC)CCCC)c(*)cc1OCCCCCCCC,0.959527986,4165
*c1ccc([Si](*)(C)O[Si](C)(C)Oc2ccc(S(=O)(=O)O)cc2)cc1,1.108126461,4166
*c1ccc(Sc2ccc([Si](*)(C)c3ccccc3)nc2Br)cc1,1.341263561,4167
*c1ccc(-c2cc(O[Si](C)(C)O[Si](C)(C)c3ccc(S(*)(=O)=O)cc3)cc(S(=O)(=O)Oc3ccccc3)c2)c(F)c1,1.126096386,4168
*CC(COc1ccc(Br)cc1)C(*)C=O,1.154971819,4169
*c1ccc(-c2cc(Br)c(-c3ccc(-c4nnc(*)s4)cc3)c(-c3ccccc3)c2)cc1,1.377276501,4170
*Sc1ccc(*)cc1/C=C/c1ccc(F)cc1Br,1.378455016,4171
*c1ccc(-c2cc(C)c(CS(*)(=O)=O)c(I)c2)cc1Br,1.37643151,4172
*C(*)CCC(=O)NS(C)(=O)=O,1.042455572,4173
*Nc1ccc(Cc2c(*)cc(OC)cc2Br)c(Oc2ccc(F)cc2)c1,1.380425616,4174
*Oc1c(C)cc(*)cc1-c1ccc(Br)cc1S(=O)(=O)O,1.380963103,4175
*/C=C/c1cc(Br)c(*)cc1C,1.37799896,4176
*/C=C/c1cc(C)c(*)cc1Br,1.37799896,4177
*O[Si](*)(C)CCCC=CC=CCC(CBr)c1ccccc1,1.105096373,4178
*/C=C/c1cc(OCCC(C)CCCC)c(*)cc1OCCCCCCCCCC,0.959849572,4179
*c1cc(C(CCCCCC)CCCCCC)c(*)cc1OCCCCCCCC,0.946460775,4180
*CCS(=O)(=O)CC#CCCC(=O)O*,1.073084665,4181
*CCCCCS(=O)(=O)C(=O)O*,1.064656312,4182
*O[Si](C)(C)O[Si](C)(C)c1ccc(*)s1,0.996692378,4183
*Oc1ccc(Oc2ccc(C(=O)c3ccccc3[Si](C)(C)C)cc2)cc1C(=O)Oc1ccc(Br)c(*)c1,1.339787491,4184
*C[Si](*)(F)C(=O)O,1.059789868,4185
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(COC(=O)c1cccc(C(*)=O)c1)C(=O)OC,1.089049962,4186
*/C=C(/*)O[Si](C)(C)O[Si](C)(C)OCC,0.95419198,4187
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(S(=O)(=O)c2ccc(C(=O)N(*)C)cc2)cc1,1.108308152,4188
*CC(*)P(=O)(O)O[Si](C)(C)C,0.950831322,4189
*[Si](*)(Oc1ccc(Cl)cc1)Oc1ccc(Br)cc1,1.380985775,4190
*c1ccc([Si](C)(C)c2ccc(N(c3ccccc3)c3ccc(-n4c(=O)c5cc6c(=O)n(*)c(=O)c6c(Br)c5c4=O)cc3)nc2)cc1,1.335617222,4191
*/C(CBr)=C(/*)c1ccc(OCC(C)CC)cc1,1.156415916,4192
*/C=C/c1cc(*)cc(Br)c1,1.367962505,4193
*/C=C/c1cc(*)c(OCCCCCCC)cc1OC(C)CCCC,0.96711137,4194
*CCCCS(=O)(=O)N(C)C(=O)O*,1.073362243,4195
*C#C[Si](C)(C)[Si](C)(C)CS(=O)(=O)CCCCC(=O)O*,1.060556436,4196
*Cc1cc(CN(C)C)c(*)cc1Br,1.375489825,4197
*C=C/C=C(/*)O[Si](C)(C)OC,0.959184142,4198
*Oc1c(C)cc(/C=C/c2ccc(/C=N/N=C/c3ccc(*)cc3)c(Br)c2)cc1SC,1.374264535,4199
*O[Si]([Si](C)(C)c1ccccc1)S(*)(=O)=O,1.073568073,4200
*N=P(*)(C#N)O[Si](C)(C)O,1.004070921,4201
*O[Si](C)(C)C[Si](*)(C)c1cccc(Br)c1,1.254677135,4202
*/C=C/c1cccc(*)c1Br,1.366538112,4203
*/C=C/c1cccc(Br)c1*,1.366538112,4204
*CC(*)[PH](C)(C)O[Si](C)(C)O,0.949884775,4205
*CCCOc1ccc(/C=C/c2ccc(OCCCCO[Si](C)(C)Oc3cc(Br)c(OC)cc3*)cc2)cc1,1.16966169,4206
*CC(*)OC(=O)CCCC(=O)Nc1ccc(C)cc1,1.021126125,4207
*Oc1cccc(O[Si](C)(C)O[Si](C)(C)Oc2cccc(S(=O)(=O)c3ccc(*)cc3)c2)c1,1.112109878,4208
*Nc1ccccc1CNc1ccccc1/C=C(/*)c1ccccc1Br,1.341523575,4209
*c1ccc(/C=C/c2ccc(-c3cc(C)c(*)s3)cc2Br)cc1,1.365998956,4210
*/C=C/c1ccc(/C=N/c2ccc(/C=C/c3ccc(*)c(C)c3)cc2Br)cc1,1.365180904,4211
*c1ccc(Oc2ccc(Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2S(=O)(=O)N(CBr)[Si](C)(C)C)cc1,1.343647319,4212
*/C=C/c1cc(OCCC)c(Br)c(*)c1CCCCC,1.161825222,4213
*C[Si](*)(C)O[Si](C)(C)CC,0.909299,4214
*O[Si](*)(C)C[Si](C)(C)CC,0.909299,4215
*O[Si](C)(C)C[Si](*)(C)CC,0.909299,4216
*CCCCS(=O)(=O)CC(=O)N*,1.034706905,4217
*c1ccc2c(c1)Sc1cc(*)ccc1N2C#N,1.16408364,4218
*/C=C/c1cc(OCCC(CC)OCC(*)C)c(C)cc1C,0.974226392,4219
*Nc1cc(CC(CC)CCC)c(*)cc1Br,1.147981775,4220
*c1ccc(/C=C/c2cc(*)cc(OCCCCC)c2Br)cc1,1.195899096,4221
*CCCCS(=O)(=O)CSCSC(=O)O*,1.079924353,4222
*Oc1ccc(S(=O)(=O)c2ccc(O[Si](C)(C)C[Si](*)(C)C)cc2)cc1,1.10282481,4223
*O[Si](C)(C)N[Si](*)(CC)CCC,0.938282888,4224
*C1C(=O)N(N)C(=O)C1*,1.062544882,4225
*/C=C/c1cc(OCC(CC)CCCC)c(/C=C/c2ccc(*)cc2)cc1CCCCCCC,0.936094826,4226
*CCN(C)O[Si](*)(C)C#C[Si](C)(C)C,0.93619734,4227
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1c(F)c(Cl)c(*)c(Br)c1Cl,1.351768155,4228
*Oc1c(Br)cc(C(*)=O)cc1S(=O)(=O)O,1.383101556,4229
*O[Si](C)(C)[SH][Si](C)(C)c1ccc(/N=N/c2ccc(C(*)=O)cc2C)c(C)c1,1.118020602,4230
*/C=C(/*)S(=O)(=O)CCCCOC(C)=O,1.07240848,4231
*c1ccc(Cc2ccc(N(*)OCc3ccc(C#N)cc3)cc2)cc1,1.051916352,4232
*/C(C#N)=C(/*)O[Si](C)(C)c1cccc2ccccc12,1.03742647,4233
*Nc1c(NC(=O)c2ccc(C(*)=O)cc2)cc([Si](C)(C)C)c(Br)c1C,1.33206193,4234
*Nc1cc(NC(=O)c2ccc([Si](C)(C)C)cc2)c(C)c(C(*)=O)c1Br,1.33206193,4235
*CCc1ccc([Si](C)(C)[Si](C)(C)[Si](*)(C)O[Si](C)(C)O)s1,0.950043376,4236
*O[Si](C)(C)[Si](C)(C)OC(=O)c1cccc(C(*)=O)c1,1.086047084,4237
*/C=C(/*)[Si](C)(C)O[Si](C)(C)CCC,0.902407351,4238
*/C=C(/*)[Si](C)(CCC)O[Si](C)(C)C,0.902407351,4239
*c1ccc([Si](*)(c2ccccc2)c2ccccc2)c(Br)c1,1.363247675,4240
*c1ccc([Si](*)(C)S(=O)(=O)O)c(Br)c1,1.338412635,4241
*O[Si](C)(C)O[Si](C)(C)[Si](*)(C)Cc1ccc(Br)cc1,1.255029535,4242
*O[Si](C)(C)O[Si](C)(C)C[Si](*)(C)c1ccc(Br)cc1,1.255029535,4243
*c1cccc(S(=O)(=O)N(*)c2ccccc2)c1,1.140521763,4244
*Cc1cc(C)c(-c2ccc(*)cc2Br)c(O)c1,1.367912392,4245
*O[Si](C)(C)Oc1ccc(S(=O)(=O)c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,1.163020364,4246
*N=[PH](*)(Cl)(Cl)O[Si](C)(C)Oc1ccc(Br)cc1,1.365090975,4247
*c1cc(C)c(/C=C/c2ccc([Si](*)(C)C)cc2)cc1SCC,1.113885147,4248
*O[Si](C)(C)NC[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O*,0.975340636,4249
*/C=C/c1cc(OCCC(CO)CCCC)c(*)cc1OC,0.963394949,4250
*c1ccc2c(c1)Sc1cc(*)ccc1N2C,1.16367864,4251
*N[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)C,0.978144961,4252
*O[Si](C)(C)N[Si](C)(C)O[Si](C)(C)O[Si](*)(C)C,0.978144961,4253
*c1ccc([Si](C)(C)O[Si](C)(C)O[Si](C)(C)c2ccc(S(*)(=O)=O)cc2)cc1,1.104663213,4254
*O[Si](*)(C)c1c(F)cc(Br)cc1Cl,1.348391999,4255
*O[Si](*)(C)c1cc(Br)cc(Cl)c1F,1.348391999,4256
*/C=C/c1cc(OCC(CC)CCC)c(*)cc1OCCC,0.96199469,4257
*/C=C/c1ccc(-c2cc(Br)c(O*)c(OC)c2)cc1OC,1.378226164,4258
*/C=C/c1ccc(*)c(Br)c1O,1.370940368,4259
*/C=C/c1ccc(Br)c(*)c1O,1.370940368,4260
*C(=O)c1ccc(*)n1[Si](C)(C)C,1.034921798,4261
*/C=C/c1cc(OCC(CC)CCCCCCCC)c(*)cc1OCC,0.97366175,4262
*/C=C/c1cc(OCC(CC)CCCCC)c(CCCCCCCCCCCCCC)c(*)c1C,0.9279439,4263
*/C=C/c1ccc(-c2cc(Br)cc(*)c2OC)cc1OC,1.37749908,4264
*/C=C/c1cc(OCC(CCCC)CCCCCC)c(*)cc1OCCCCCC,0.961837186,4265
*[Si](*)(C)c1c(N)ccc(Br)c1O,1.34829734,4266
*N[SH](C)(C)O[Si](*)(C)CC,1.072678373,4267
*N=P(*)(C)O[Si](C)(C)OC,1.002683714,4268
*N=P(*)(OC)O[Si](C)(C)C,1.002683714,4269
*NC(C#CC)=C(*)[Si](C)(C)C,0.869585677,4270
*O[Si](C)(C)O[Si](C)(C)Oc1ccc(-c2ccc(-c3ccc(*)s3)c(S(=O)(=O)O)c2)cc1,1.111425655,4271
*[Si](C)(CC#CC#CC#*)O[Si](C)(C)C,0.912481806,4272
*O[Si](*)(C)CC#CC#C[Si](C)(C)C,0.912481806,4273
*O[Si](C)(C)O[Si](C)(C)Cc1ccc(S(=O)(=O)c2ccc(*)cc2)cc1,1.10282481,4274
*/C(C)=C(/*)CCC[Si](C)(C)OCCc1ccc(Br)cc1,1.157526666,4275
*/C=C(/*)C[Si](=O)(CCCC(F)(F)F)C(F)(F)F,1.452936689,4276
*Nc1ccc(Sc2ccc(Sc3ccc(N(c4ccccc4)c4ccc(*)cc4)cc3)cc2)cc1,1.141218035,4277
*O[Si](C)(C)[Si](C)(C)c1ccc(/C=N/c2ccc(S(*)(=O)=O)cc2)cc1,1.105261688,4278
*c1ccc(Nc2ccc(Oc3ccc(Sc4ccc(-c5ccc(N(*)c6ccccc6)cc5)cc4)cc3)cc2)cc1,1.151714561,4279
*/C=C/c1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CBr,1.365343404,4280
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)c1ccc(Br)cc1,1.257754086,4281
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)Oc1ccc(Br)cc1,1.257754086,4282
*c1ccc2c(c1)Sc1cc(*)ccc1N2I,1.202392546,4283
*N=P(*)(Cl)C[Si](C)(C)C,1.095832032,4284
*Nc1c(Br)cc(*)cc1-c1ccc(C)cc1,1.369538205,4285
*Nc1cc(*)c(-c2ccc(Br)cc2)c(C)c1,1.369538205,4286
*Nc1cc(OCC(CC)CCCCCCCC)c(*)cc1CCCCCCCC,0.956172847,4287
*N=P(*)(NCCCC)O[Si](C)(C)C[Si](C)(C)C,0.946620882,4288
*/C=C/c1cc(OCC(CC)CCCCCC)c(*)cc1OCC(C)C,0.973870017,4289
*Nc1c(Br)cc(/C=C/c2ccc(*)cc2)cc1-c1ccc(C)cc1,1.365790644,4290
*/C=C/c1cc(OCc2ccccc2)cc(*)c1Oc1ccc(Br)cc1[N-],1.378524126,4291
*OC(Cl)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)O[Si](C)(C)C[Si](C)(C)CC,1.101740649,4292
*O[Si](C)(C)O[Si](C)(C)Oc1ccc(/C=N/c2ccc(S(*)(=O)=O)cc2C)cc1,1.108062076,4293
*Oc1ccc(Cc2ccc(/C=C/c3ccc(*)cc3)cc2Br)cc1,1.362974721,4294
*C/C=C/C[Si](*)(Cl)SC,1.08088426,4295
*Oc1c(Br)cc(/C=C/c2ccc(OC(*)=S)cc2)cc1C(=O)Oc1ccccc1,1.380627223,4296
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)Oc1c(*)cccc1Br,1.289576472,4297
*Nc1c(C)cc(Cc2ccc(*)c(Br)c2)cc1C,1.368290568,4298
*C#Cc1cc(CCCCCCCCCCCC)c(*)cc1C(CC)CCCC,0.939720517,4299
*O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)[Si](C)(C)c1ccc(Br)cc1,1.25729817,4300
*Oc1ccc(/N=C/c2c(C)cc(*)cc2Br)cc1OC,1.380405019,4301
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,1.123373301,4302
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C[N-]C)[Si](*)(C)C,0.974976386,4303
*O[Si](C)(C)O[Si](C)(C)O[Si](Oc1ccc(C(*)=O)cc1)Oc1ccc(S(=O)(=O)Oc2ccccc2)cc1,1.111222185,4304
*c1cc(OCCC(C)CCCC)c(*)cc1CCCCCCCCCCCC,0.94853647,4305
*/C=C/c1cc(OC)c(/C=C/C[Si](*)(c2ccccc2)c2ccccc2)cc1C,1.070000837,4306
*c1ccc([Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)[Si](C)(C)O[Si](C)(C)Oc2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c(C)c2)cc1,1.124173173,4307
*c1ccc([Si](*)(C)[Si](C)(C)O[Si](C)(C)CC)nc1,0.915093298,4308
*c1cc(C)c(/C=C/c2ccc(*)n2-c2ccc(Br)cc2)cc1CCCCCCCC,1.140790509,4309
*/C([2H])=C(/*)CCCOc1ccc(-c2ccc(CBr)cc2)cc1,1.216004124,4310
*N/C=C/c1ccc(*)c(Br)c1O,1.371745362,4311
*/C=C/c1cc(*)c(OCC(CC)CCC)cc1OC,0.959949865,4312
*/C=C/c1cc(OCC(CC)CCC)c(*)cc1OC,0.959949865,4313
*/C=C/c1cc(*)ccc1[SH](c1ccccc1)c1ccc(Br)cc1,1.374944239,4314
*Oc1ccccc1Oc1c(Br)cc(*)cc1-c1ccccc1,1.388859209,4315
*/C=C/c1cc(OC)c(OCCCC(O)CCC(C)(C)O*)cc1OC,0.993747537,4316
*O[Si](C)(C)N[Si](C)(C)O[Si](*)(C)C[Si](C)(C)O[Si](C)(C)C,0.974976386,4317
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)c2ccc(Br)cc2)s1,1.259114086,4318
*c1cc(OCC(CC)CCCCCCCC)c(-c2cc(CCCCCCCC)c(*)cc2-c2ccccc2)nn1,0.952988945,4319
*Sc1ccc(-c2ccc(N/C=C/c3ccc(*)cc3)cc2)c(Br)c1,1.373509976,4320
*c1cccc([Si](*)(C)c2ccc(Br)cc2)c1,1.337388389,4321
*/C=C/c1cc(OCCC(C)C)c(*)cc1OCCCCCCCCCC,0.973633779,4322
*O[Si](C)(C)c1cc(Br)cc(-c2c(C#N)cc(-c3cc(C)c(*)c(C)c3)c(F)c2Cl)c1C,1.327595604,4323
*O[Si](*)(C)C#CC#C[Si](C#N)CC#N,0.919505753,4324
*Nc1cc(-c2cc(C)c(S(*)(=O)=O)c(Br)c2)ccc1O,1.378802947,4325
*Nc1ccc(/C=C/c2ccc(C(*)=O)cc2)c(Br)c1,1.365425737,4326
*/C(C)=C(/*)[Si](N)(C#N)C([2H])(F)Cl,1.098249167,4327
*O[Si](C)(C)[Si](C)(C)O[Si](C)(C)N[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](*)(C)OC,0.978509211,4328
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)N[Si](*)(C)C,0.978509211,4329
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)N[Si](*)(C)C,0.978509211,4330
*/C=C(\C#N)O[Si](C)(C)C[Si](C)(C)CC[Si](*)(C)C,0.91693489,4331
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)CCc1cc(OC)c(*)cc1C,1.058531786,4332
*CCCCCCCCCCSC(=O)c1ccc(S(=O)(=O)c2ccc(S*)cc2)cc1,1.038371256,4333
*/C=C/c1ccc(COc2ccc(-c3ccc(*)cc3)c(Br)c2)cc1,1.364338203,4334
*O[Si](C)(CO[Si](C)(O)O)O*,0.995367633,4335
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C[SiH](*)NC,0.975340636,4336
*CC(*)c1cccc(CCCCCBr)c1,1.143212463,4337
*/C=C/S[Si](*)(C)Oc1ccccc1,1.040575695,4338
*O[Si](C)(C)O[Si](C)(C)OC(=O)c1cccc(C(*)=O)c1,1.08714198,4339
*c1ccc(C(=O)NCCCCCCCCCCSSC(=O)c2ccc(S(*)(=O)=O)cc2)cc1,1.033513764,4340
*Cc1ccc(CSC(=O)CCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,1.033513764,4341
*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)COC(=O)CNC(*)=O,1.098650791,4342
*O[Si](C)(C)O[Si](C)(C)Oc1c(C)cc(Cc2cc(*)c(Cl)c(Cl)c2)cc1Br,1.349290784,4343
*COC(=O)CCC(C)S(*)(=O)=O,1.061887297,4344
*/C=C/c1ccc(OC[Si](C)(CC)c2ccc(*)s2)o1,0.914549988,4345
*SSc1cc(N(*)C)ccc1O,1.118759401,4346
*/C=C/c1cc(*)c(Br)cc1O,1.384525674,4347
*/C=C/c1cc(*)c(O)cc1Br,1.384525674,4348
